# Model Spectrum: Old Kurucz model T = 3500.0 log(g) = 5.00000 z = 0.00
# No ISM extinction
# Normalization: A0V magnitude 9.000000 for filter 2MASS J
# 
# Wavelength (microns)   F_lambda (W/m^2/micron)   F_nu (Jy)
     0.82100000  9.552601e-13  2.147767e-01
     0.82300000  9.651296e-13  2.180543e-01
     0.82500000  9.528130e-13  2.163191e-01
     0.82700000  9.583513e-13  2.186327e-01
     0.82900000  9.554149e-13  2.190183e-01
     0.83100000  9.340818e-13  2.151623e-01
     0.83300000  8.996145e-13  2.082216e-01
     0.83500000  9.168640e-13  2.132344e-01
     0.83700000  9.108375e-13  2.128488e-01
     0.83900000  8.711926e-13  2.045584e-01
     0.84100000  8.801292e-13  2.076432e-01
     0.84300000  7.511116e-13  1.780487e-01
     0.84500000  6.270278e-13  1.493412e-01
     0.84700000  6.548467e-13  1.567060e-01
     0.84900000  6.612272e-13  1.589811e-01
     0.85100000  6.474281e-13  1.563976e-01
     0.85300000  6.810957e-13  1.653048e-01
     0.85500000  6.991818e-13  1.704911e-01
     0.85700000  7.231516e-13  1.771619e-01
     0.85900000  7.506508e-13  1.847581e-01
     0.86100000  7.835784e-13  1.937618e-01
     0.86300000  8.109936e-13  2.014737e-01
     0.86500000  8.311948e-13  2.074504e-01
     0.86700000  8.058343e-13  2.020520e-01
     0.86900000  8.480529e-13  2.136199e-01
     0.87100000  8.868281e-13  2.244166e-01
     0.87300000  9.047627e-13  2.300078e-01
     0.87500000  9.066709e-13  2.315502e-01
     0.87700000  9.198245e-13  2.359845e-01
     0.87900000  9.380858e-13  2.417684e-01
     0.88100000  9.345760e-13  2.419612e-01
     0.88300000  9.355364e-13  2.433108e-01
     0.88500000  9.519758e-13  2.487091e-01
     0.88700000  9.469530e-13  2.485163e-01
     0.88900000  9.580551e-13  2.525651e-01
     0.89100000  9.639518e-13  2.552643e-01
     0.89300000  9.632628e-13  2.562282e-01
     0.89500000  9.632920e-13  2.573850e-01
     0.89700000  9.690580e-13  2.600842e-01
     0.89900000  9.790544e-13  2.639402e-01
     0.90100000  9.604728e-13  2.600842e-01
     0.90300000  9.767793e-13  2.656753e-01
     0.90500000  9.851696e-13  2.691457e-01
     0.90700000  9.892608e-13  2.714593e-01
     0.90900000  9.723213e-13  2.679889e-01
     0.91100000  9.750211e-13  2.699169e-01
     0.91300000  9.867022e-13  2.743513e-01
     0.91500000  9.837742e-13  2.747369e-01
     0.91700000  9.884232e-13  2.772432e-01
     0.91900000  9.854945e-13  2.776288e-01
     0.92100000  9.314766e-13  2.635546e-01
     0.92300000  8.942001e-13  2.541075e-01
     0.92500000  8.984439e-13  2.564211e-01
     0.92700000  8.838094e-13  2.533363e-01
     0.92900000  8.525498e-13  2.454316e-01
     0.93100000  8.662286e-13  2.504443e-01
     0.93300000  8.724787e-13  2.533363e-01
     0.93500000  8.561883e-13  2.496731e-01
     0.93700000  8.551705e-13  2.504443e-01
     0.93900000  8.797192e-13  2.587346e-01
     0.94100000  8.772892e-13  2.591202e-01
     0.94300000  8.748718e-13  2.595058e-01
     0.94500000  8.802338e-13  2.622050e-01
     0.94700000  8.997217e-13  2.691457e-01
     0.94900000  9.023513e-13  2.710737e-01
     0.95100000  9.075072e-13  2.737729e-01
     0.95300000  9.126119e-13  2.764720e-01
     0.95500000  9.075258e-13  2.760864e-01
     0.95700000  9.176208e-13  2.803280e-01
     0.95900000  9.320231e-13  2.859191e-01
     0.96100000  9.231409e-13  2.843767e-01
     0.96300000  9.398780e-13  2.907390e-01
     0.96500000  9.136417e-13  2.837983e-01
     0.96700000  9.222286e-13  2.876543e-01
     0.96900000  9.436639e-13  2.955590e-01
     0.97100000  9.361023e-13  2.944022e-01
     0.97300000  9.292054e-13  2.934382e-01
     0.97500000  9.381655e-13  2.974870e-01
     0.97700000  9.464390e-13  3.013430e-01
     0.97900000  9.268964e-13  2.963302e-01
     0.98100000  9.573551e-13  3.073197e-01
     0.98300000  9.498744e-13  3.061629e-01
     0.98500000  9.597229e-13  3.105972e-01
     0.98700000  9.599905e-13  3.119468e-01
     0.98900000  9.608391e-13  3.134892e-01
     0.99100000  9.581419e-13  3.138748e-01
     0.99300000  9.578032e-13  3.150316e-01
     0.99500000  9.592110e-13  3.167668e-01
     0.99700000  9.571109e-13  3.173452e-01
     0.99900000  9.602322e-13  3.196587e-01
     1.00200000  9.544910e-13  3.196587e-01
     1.00800000  9.494192e-13  3.217795e-01
     1.01200000  9.492655e-13  3.242859e-01
     1.01800000  9.386666e-13  3.244787e-01
     1.02200000  9.296731e-13  3.239003e-01
     1.02800000  9.237749e-13  3.256354e-01
     1.03200000  9.122860e-13  3.240931e-01
     1.03800000  9.087437e-13  3.265994e-01
     1.04200000  9.140240e-13  3.310338e-01
     1.04800000  9.072719e-13  3.323834e-01
     1.05200000  9.113531e-13  3.364321e-01
     1.05800000  9.051767e-13  3.379745e-01
     1.06200000  9.091328e-13  3.420233e-01
     1.06800000  8.994532e-13  3.422161e-01
     1.07200000  9.002979e-13  3.451080e-01
     1.07800000  8.987592e-13  3.483856e-01
     1.08200000  8.916327e-13  3.481928e-01
     1.08800000  8.950091e-13  3.533984e-01
     1.09200000  8.952501e-13  3.560975e-01
     1.09800000  8.917251e-13  3.586039e-01
     1.10200000  8.871672e-13  3.593751e-01
     1.10800000  8.827638e-13  3.614959e-01
     1.11200000  8.810986e-13  3.634238e-01
     1.11800000  8.744414e-13  3.645806e-01
     1.12200000  8.751045e-13  3.674726e-01
     1.12800000  8.635483e-13  3.665086e-01
     1.13200000  8.646732e-13  3.695934e-01
     1.13800000  8.466532e-13  3.657374e-01
     1.14200000  8.376302e-13  3.643878e-01
     1.14800000  8.534574e-13  3.751845e-01
     1.15200000  8.536382e-13  3.778836e-01
     1.15800000  8.452462e-13  3.780764e-01
     1.16200000  8.334441e-13  3.753773e-01
     1.16800000  8.304110e-13  3.778836e-01
     1.17200000  8.382178e-13  3.840532e-01
     1.17800000  8.172053e-13  3.782692e-01
     1.18200000  8.257495e-13  3.848244e-01
     1.18800000  8.129248e-13  3.827036e-01
     1.19200000  8.241565e-13  3.906083e-01
     1.19800000  8.050482e-13  3.854028e-01
     1.20200000  8.169012e-13  3.936931e-01
     1.20800000  8.092025e-13  3.938859e-01
     1.21200000  8.097722e-13  3.967778e-01
     1.21800000  8.053203e-13  3.985130e-01
     1.22200000  8.027662e-13  3.998626e-01
     1.22800000  7.976238e-13  4.012122e-01
     1.23200000  7.935953e-13  4.017906e-01
     1.23800000  7.900697e-13  4.039113e-01
     1.24200000  7.831155e-13  4.029473e-01
     1.24800000  7.822835e-13  4.064177e-01
     1.25200000  7.739743e-13  4.046826e-01
     1.25800000  7.742787e-13  4.087313e-01
     1.26200000  7.715557e-13  4.098881e-01
     1.26800000  7.635523e-13  4.095025e-01
     1.27200000  7.644733e-13  4.125873e-01
     1.27800000  7.612047e-13  4.147080e-01
     1.28200000  7.462633e-13  4.091169e-01
     1.28800000  7.504759e-13  4.152864e-01
     1.29200000  7.447973e-13  4.147080e-01
     1.29800000  7.475333e-13  4.201063e-01
     1.30200000  7.429473e-13  4.201064e-01
     1.30800000  7.405387e-13  4.226127e-01
     1.31200000  7.266284e-13  4.172144e-01
     1.31800000  7.270150e-13  4.212632e-01
     1.32200000  7.315516e-13  4.264687e-01
     1.32800000  7.243007e-13  4.260831e-01
     1.33200000  7.209343e-13  4.266615e-01
     1.33800000  7.209402e-13  4.305174e-01
     1.34200000  7.195373e-13  4.322526e-01
     1.34800000  7.156909e-13  4.337951e-01
     1.35200000  7.130433e-13  4.347590e-01
     1.35800000  7.086368e-13  4.359158e-01
     1.36200000  7.016765e-13  4.341806e-01
     1.36800000  7.032562e-13  4.390005e-01
     1.37200000  7.022320e-13  4.409285e-01
     1.37800000  6.979565e-13  4.420853e-01
     1.38200000  6.966457e-13  4.438205e-01
     1.38800000  6.885358e-13  4.424709e-01
     1.39200000  6.911468e-13  4.467125e-01
     1.39800000  6.875928e-13  4.482548e-01
     1.40200000  6.830869e-13  4.478693e-01
     1.40800000  6.825255e-13  4.513396e-01
     1.41200000  6.798236e-13  4.521108e-01
     1.41800000  6.772447e-13  4.542316e-01
     1.42200000  6.748690e-13  4.551955e-01
     1.42800000  6.607065e-13  4.494116e-01
     1.43200000  6.699863e-13  4.582803e-01
     1.43800000  6.660840e-13  4.594371e-01
     1.44200000  6.629498e-13  4.598227e-01
     1.44800000  6.621534e-13  4.631003e-01
     1.45200000  6.598809e-13  4.640642e-01
     1.45700000  6.569933e-13  4.652211e-01
     1.46200000  6.562930e-13  4.679202e-01
     1.46800000  6.538894e-13  4.700410e-01
     1.47200000  6.508740e-13  4.704266e-01
     1.47800000  6.453356e-13  4.702338e-01
     1.48200000  6.484359e-13  4.750538e-01
     1.48800000  6.408677e-13  4.733186e-01
     1.49200000  6.454851e-13  4.792953e-01
     1.49800000  6.418701e-13  4.804521e-01
     1.50200000  6.297450e-13  4.738970e-01
     1.50800000  6.328771e-13  4.800665e-01
     1.51200000  6.371177e-13  4.858504e-01
     1.51800000  6.290812e-13  4.835368e-01
     1.52200000  6.350110e-13  4.906704e-01
     1.52800000  6.320143e-13  4.922128e-01
     1.53200000  6.309346e-13  4.939479e-01
     1.53800000  6.309084e-13  4.978039e-01
     1.54200000  6.307995e-13  5.003103e-01
     1.54800000  6.292959e-13  5.030094e-01
     1.55200000  6.265362e-13  5.033950e-01
     1.55800000  6.260059e-13  5.068654e-01
     1.56200000  6.254097e-13  5.089861e-01
     1.56800000  6.236887e-13  5.114925e-01
     1.57200000  6.200509e-13  5.111069e-01
     1.57800000  6.162732e-13  5.118781e-01
     1.58200000  6.203200e-13  5.178548e-01
     1.58800000  6.183917e-13  5.201684e-01
     1.59200000  6.196212e-13  5.238316e-01
     1.59800000  6.185984e-13  5.269163e-01
     1.60500000  6.179262e-13  5.309651e-01
     1.61500000  6.089679e-13  5.298083e-01
     1.62500000  6.074059e-13  5.350138e-01
     1.63500000  6.056201e-13  5.400265e-01
     1.64500000  5.982794e-13  5.400266e-01
     1.65500000  5.902271e-13  5.392554e-01
     1.66500000  5.798228e-13  5.361707e-01
     1.67500000  5.652977e-13  5.290371e-01
     1.68500000  5.614578e-13  5.317362e-01
     1.69500000  5.522373e-13  5.292300e-01
     1.70500000  5.423983e-13  5.259523e-01
     1.71500000  5.319646e-13  5.219036e-01
     1.72500000  5.246493e-13  5.207468e-01
     1.73500000  5.166988e-13  5.188188e-01
     1.74500000  5.077567e-13  5.157340e-01
     1.75500000  4.999226e-13  5.136133e-01
     1.76500000  4.920473e-13  5.112997e-01
     1.77500000  4.841338e-13  5.087934e-01
     1.78500000  4.774547e-13  5.074438e-01
     1.79500000  4.692795e-13  5.043590e-01
     1.80500000  4.603686e-13  5.003102e-01
     1.81500000  4.532042e-13  4.979967e-01
     1.82500000  4.463423e-13  4.958760e-01
     1.83500000  4.394308e-13  4.935623e-01
     1.84500000  4.283978e-13  4.864287e-01
     1.85500000  4.264790e-13  4.895136e-01
     1.86500000  4.192589e-13  4.864288e-01
     1.87500000  4.134835e-13  4.848864e-01
     1.88500000  4.065054e-13  4.818017e-01
     1.89500000  3.969149e-13  4.754394e-01
     1.90500000  3.935551e-13  4.764034e-01
     1.91500000  3.872490e-13  4.737041e-01
     1.92500000  3.818324e-13  4.719690e-01
     1.93500000  3.698687e-13  4.619434e-01
     1.94500000  3.634778e-13  4.586659e-01
     1.95500000  3.596178e-13  4.584732e-01
     1.96500000  3.597091e-13  4.632931e-01
     1.97500000  3.465922e-13  4.509541e-01
     1.98500000  3.410552e-13  4.482548e-01
     1.99500000  3.383708e-13  4.492188e-01
     2.00500000  3.390297e-13  4.546171e-01
     2.01500000  3.336801e-13  4.519180e-01
     2.02500000  3.275736e-13  4.480621e-01
     2.03500000  3.239434e-13  4.474837e-01
     2.04500000  3.191244e-13  4.451701e-01
     2.05500000  3.142469e-13  4.426637e-01
     2.06500000  3.095842e-13  4.403502e-01
     2.07500000  3.051307e-13  4.382293e-01
     2.08500000  3.003495e-13  4.355302e-01
     2.09500000  2.945918e-13  4.312886e-01
     2.10500000  2.914081e-13  4.307102e-01
     2.11500000  2.869793e-13  4.282039e-01
     2.12500000  2.835167e-13  4.270471e-01
     2.13500000  2.795990e-13  4.251192e-01
     2.14500000  2.756162e-13  4.229983e-01
     2.15500000  2.714463e-13  4.204920e-01
     2.16500000  2.679580e-13  4.189497e-01
     2.17500000  2.631782e-13  4.152865e-01
     2.18500000  2.602905e-13  4.145153e-01
     2.19500000  2.560048e-13  4.114305e-01
     2.20500000  2.456043e-13  3.983203e-01
     2.21500000  2.495176e-13  4.083457e-01
     2.22500000  2.434271e-13  4.019835e-01
     2.23500000  2.414849e-13  4.023689e-01
     2.24500000  2.384211e-13  4.008267e-01
     2.25500000  2.359702e-13  4.002483e-01
     2.26500000  2.301732e-13  3.938859e-01
     2.27500000  2.294942e-13  3.961995e-01
     2.28500000  2.258294e-13  3.933074e-01
     2.29500000  2.055394e-13  3.611103e-01
     2.30500000  2.115926e-13  3.749918e-01
     2.31500000  2.104156e-13  3.761484e-01
     2.32500000  1.923570e-13  3.468432e-01
     2.33500000  1.971795e-13  3.586038e-01
     2.34500000  1.994955e-13  3.659302e-01
     2.35500000  1.839440e-13  3.402881e-01
     2.36500000  1.904521e-13  3.553263e-01
     2.37500000  1.906961e-13  3.587967e-01
     2.38500000  1.774150e-13  3.366250e-01
     2.39500000  1.820832e-13  3.483856e-01
     2.40500000  1.824708e-13  3.520488e-01
     2.41500000  1.723408e-13  3.352755e-01
     2.42500000  1.752471e-13  3.437586e-01
     2.43500000  1.756627e-13  3.474216e-01
     2.44500000  1.691044e-13  3.372033e-01
     2.45500000  1.675378e-13  3.368178e-01
     2.46500000  1.695105e-13  3.435656e-01
     2.47500000  1.654071e-13  3.379745e-01
     2.48500000  1.620194e-13  3.337329e-01
     2.49500000  1.622088e-13  3.368176e-01
     2.50500000  1.627586e-13  3.406738e-01
     2.51500000  1.570806e-13  3.314194e-01
     2.52500000  1.573801e-13  3.346970e-01
     2.53500000  1.565906e-13  3.356610e-01
     2.54500000  1.537561e-13  3.321906e-01
     2.55500000  1.522008e-13  3.314195e-01
     2.56500000  1.510163e-13  3.314193e-01
     2.57500000  1.500199e-13  3.318049e-01
     2.58500000  1.470451e-13  3.277563e-01
     2.59500000  1.459140e-13  3.277562e-01
     2.60500000  1.448811e-13  3.279491e-01
     2.61500000  1.433524e-13  3.269850e-01
     2.62500000  1.415913e-13  3.254427e-01
     2.63500000  1.401857e-13  3.246716e-01
     2.64500000  1.386320e-13  3.235147e-01
     2.65500000  1.373436e-13  3.229363e-01
     2.66500000  1.350941e-13  3.200442e-01
     2.67500000  1.347321e-13  3.215867e-01
     2.68500000  1.330088e-13  3.198515e-01
     2.69500000  1.313870e-13  3.183092e-01
     2.70500000  1.297854e-13  3.167669e-01
     2.71500000  1.285958e-13  3.161882e-01
     2.72500000  1.270310e-13  3.146460e-01
     2.73500000  1.256402e-13  3.134891e-01
     2.74500000  1.242662e-13  3.123324e-01
     2.75500000  1.230611e-13  3.115612e-01
     2.76500000  1.214922e-13  3.098260e-01
     2.77500000  1.200177e-13  3.082838e-01
     2.78500000  1.187102e-13  3.071268e-01
     2.79500000  1.174923e-13  3.061627e-01
     2.80500000  1.160684e-13  3.046204e-01
     2.81500000  1.145888e-13  3.028854e-01
     2.82500000  1.133444e-13  3.017285e-01
     2.83500000  1.121867e-13  3.007645e-01
     2.84500000  1.108995e-13  2.994149e-01
     2.85500000  1.095567e-13  2.978726e-01
     2.86500000  1.083003e-13  2.965230e-01
     2.87500000  1.071287e-13  2.953662e-01
     2.88500000  1.059012e-13  2.940166e-01
     2.89500000  1.046881e-13  2.926670e-01
     2.90500000  1.033522e-13  2.909318e-01
     2.91500000  1.022362e-13  2.897751e-01
     2.92500000  1.001196e-13  2.857263e-01
     2.93500000  9.977403e-14  2.866903e-01
     2.94500000  9.883102e-14  2.859191e-01
     2.95500000  9.776609e-14  2.847623e-01
     2.96500000  9.664751e-14  2.834127e-01
     2.97500000  9.560704e-14  2.822559e-01
     2.98500000  9.438371e-14  2.805208e-01
     2.99500000  9.330344e-14  2.791712e-01
     3.00500000  9.236344e-14  2.782072e-01
     3.01500000  9.137026e-14  2.770504e-01
     3.02500000  9.019869e-14  2.753152e-01
     3.03500000  8.929152e-14  2.743512e-01
     3.04500000  8.839432e-14  2.733872e-01
     3.05500000  8.738308e-14  2.720377e-01
     3.06500000  8.632160e-14  2.704953e-01
     3.07500000  8.545543e-14  2.695313e-01
     3.08500000  8.423428e-14  2.674105e-01
     3.09500000  8.357015e-14  2.670249e-01
     3.10500000  8.267302e-14  2.658681e-01
     3.11500000  8.148782e-14  2.637474e-01
     3.12500000  8.084876e-14  2.633618e-01
     3.13500000  7.986333e-14  2.618194e-01
     3.14500000  7.912252e-14  2.610482e-01
     3.15500000  7.827334e-14  2.598914e-01
     3.16500000  7.731791e-14  2.583490e-01
     3.17500000  7.660228e-14  2.575778e-01
     3.18500000  7.578016e-14  2.564211e-01
     3.19500000  7.496681e-14  2.552643e-01
     3.21000000  7.376298e-14  2.535291e-01
     3.23000000  7.218752e-14  2.512155e-01
     3.25000000  7.069986e-14  2.490948e-01
     3.27000000  6.918902e-14  2.467812e-01
     3.29000000  6.776299e-14  2.446604e-01
     3.31000000  6.636626e-14  2.425396e-01
     3.33000000  6.494599e-14  2.402260e-01
     3.35000000  6.365780e-14  2.382981e-01
     3.37000000  6.234463e-14  2.361773e-01
     3.39000000  6.105792e-14  2.340565e-01
     3.41000000  5.959821e-14  2.311646e-01
     3.43000000  5.865957e-14  2.302006e-01
     3.45000000  5.749582e-14  2.282726e-01
     3.47000000  5.635493e-14  2.263446e-01
     3.49000000  5.518889e-14  2.242238e-01
     3.51000000  5.413951e-14  2.224887e-01
     3.53000000  5.306393e-14  2.205607e-01
     3.55000000  5.205494e-14  2.188255e-01
     3.57000000  5.101981e-14  2.168975e-01
     3.59000000  5.000446e-14  2.149695e-01
     3.61000000  4.905276e-14  2.132344e-01
     3.63000000  4.811894e-14  2.114992e-01
     3.65000000  4.720259e-14  2.097640e-01
     3.67000000  4.626039e-14  2.078360e-01
     3.69000000  4.533580e-14  2.059080e-01
     3.71000000  4.447039e-14  2.041729e-01
     3.73000000  4.366242e-14  2.026305e-01
     3.75000000  4.291021e-14  2.012809e-01
     3.77000000  4.209014e-14  1.995457e-01
     3.79000000  4.132519e-14  1.980034e-01
     3.81000000  4.057392e-14  1.964610e-01
     3.83000000  3.983606e-14  1.949186e-01
     3.85000000  3.907231e-14  1.931834e-01
     3.87000000  3.828357e-14  1.912554e-01
     3.89000000  3.766557e-14  1.901179e-01
     3.91000000  3.700145e-14  1.886912e-01
     3.93000000  3.633391e-14  1.871873e-01
     3.95000000  3.560386e-14  1.852980e-01
     3.97000000  3.502600e-14  1.841412e-01
     3.99000000  3.428001e-14  1.820396e-01
     4.01000000  3.375200e-14  1.810371e-01
     4.03000000  3.322209e-14  1.799767e-01
     4.05000000  3.252830e-14  1.779716e-01
     4.07000000  3.206285e-14  1.771619e-01
     4.09000000  3.150818e-14  1.758123e-01
     4.11000000  3.095249e-14  1.744048e-01
     4.13000000  3.042979e-14  1.731324e-01
     4.15000000  2.990563e-14  1.718021e-01
     4.17000000  2.939343e-14  1.704911e-01
     4.19000000  2.882048e-14  1.687752e-01
     4.21000000  2.836794e-14  1.677148e-01
     4.23000000  2.792589e-14  1.666737e-01
     4.25000000  2.744927e-14  1.653819e-01
     4.27000000  2.699620e-14  1.641866e-01
     4.29000000  2.566158e-14  1.575351e-01
     4.31000000  2.433806e-14  1.508064e-01
     4.33000000  2.413533e-14  1.509414e-01
     4.35000000  2.293645e-14  1.447718e-01
     4.37000000  2.211258e-14  1.408580e-01
     4.39000000  2.155167e-14  1.385445e-01
     4.41000000  2.067902e-14  1.341487e-01
